HEIGHT_M,GIRTH,AGE_CLASS,POPULAR_NAME,LATITUDE,LONGITUDE
"10-15m.","50-100cm","Mature","Pillar Apple",56.4675639852733,-2.97100043794729
"0-5m.","0-5cm.","Mature","Swedish whitebeam",56.467232133029,-2.97092704319314
"5-10m.","25-50cm","Mature","Himalayan birch",56.4674503830195,-2.97059176817274
"5-10m.","25-50cm","Semi-mature","Nootka cypress",56.4704840425004,-2.97328255589585
"10-15m.","50-100cm","Immature","Double horse chestnut",56.4701175333151,-2.97304592916226
"10-15m.","25-50cm","Immature","Double horse chestnut",56.4701620651304,-2.97309576438345
"0-5m.","0-5cm.","Mature","Small-leaved lime",56.466660633878,-2.99767650068796
"5-10m.","25-50cm","Immature","European ash",56.4754588241232,-2.87337528157549
"5-10m.","50-100cm","Immature","European ash",56.4753423885085,-2.87332390511883
"15-20m.","100-150cm","Mature","Silver maple",56.4758506465249,-2.87387130771714
"15-20m.","50-100cm","Mature","Silver birch",56.4759312644203,-2.87390562905937
"15-20m.","100-150cm","Mature","Silver maple",56.4758117433279,-2.87429250223449
"10-15m.","50-100cm","Mature","Silver maple",56.4757468047895,-2.87458322373653
"15-20m.","100-150cm","Mature","Silver maple",56.4754957400212,-2.87451251258889
"10-15m.","50-100cm","Mature","Silver maple",56.4753080130609,-2.87437832317734
"15-20m.","100-150cm","Mature","Silver maple",56.4751198287005,-2.87430906011982
"10-15m.","25-50cm","Mature","Double gean",56.4598453917237,-2.97226391204756
"10-15m.","50-100cm","Mature","Sycamore",56.4594425230058,-2.97322725890604
"0-5m.","0-5cm.","Mature","Golden Cappadocian maple",56.4592279557028,-2.97309195200421
"10-15m.","50-100cm","Mature","Golden Cappadocian maple",56.4592560485741,-2.97294662490498
"5-10m.","25-50cm","Mature","Double gean",56.4595064631428,-2.97194693015521
"5-10m.","50-100cm","Mature","Pissard's purple plum",56.4609240334808,-2.97334629827093
"10-15m.","50-100cm","Mature","Highclere holly",56.4617653533011,-2.97375730463939
"10-15m.","100-150cm","Mature","Norway maple",56.461347747368,-2.97316240089866
"5-10m.","50-100cm","Mature","Cherry plum",56.4618070102029,-2.97302809382862
"5-10m.","50-100cm","Mature","Camperdown elm",56.4613583836977,-2.97295170654136
"5-10m.","50-100cm","Mature","Mount Fuji cherry",56.4614259671585,-2.9723529910067
"0-5m.","0-5cm.","Young","Golden Irish yew",56.4614827863771,-2.9719811937695
"5-10m.","50-100cm","Mature","Japanese flower crabapple",56.461706972886,-2.97203560668392
"5-10m.","25-50cm","Immature","Sycamore 'cultivar'",56.4608362135725,-2.9696440760617
"10-15m.","25-50cm","Mature","European ash",56.472382198033,-2.98776219005877
"5-10m.","25-50cm","Immature","Double gean",56.4723651366579,-2.98764811650845
"10-15m.","50-100cm","Immature","Norway maple",56.4723754104504,-2.9874860541862
"10-15m.","25-50cm","Immature","Large-leaved lime",56.4723411580119,-2.98727413701872
"5-10m.","25-50cm","Mature","European bird cherry",56.4723147263431,-2.98720851923801
"10-15m.","50-100cm","Mature","European ash",56.4722882946391,-2.9871429015483
"10-15m.","50-100cm","Mature","Norway maple",56.4723529798199,-2.98691732003026
"10-15m.","50-100cm","Mature","Norway maple",56.4723164040379,-2.98699753522996
"10-15m.","50-100cm","Mature","Sycamore",56.4721798122421,-2.98496488639419
"0-5m.","0-5cm.","Young",,,
"15-20m.","50-100cm","Immature","Giant redwood",56.4850353832302,-3.04019992900245
"20-25m.","100-150cm","Mature","English Oak",56.4849535887182,-3.04031135924676
"5-10m.","50-100cm","Mature","Western red cedar",56.4848524686168,-3.04058464348175
"10-15m.","25-50cm","Immature","European medlar",56.4847097012306,-3.04046706694475
"10-15m.","25-50cm","Immature","Chilean incense cedar",56.4845134468915,-3.04029931272723
"15-20m.","100-150cm","Mature","English Oak",56.4848482139832,-3.03787272390144
"5-10m.","50-100cm","Immature","Sycamore",56.4849671574571,-3.03761615751875
"20-25m.","100-150cm","Mature","English Oak",56.4851697908591,-3.03702086567734
"10-15m.","50-100cm","Immature","Turkish Hazel",56.4848568949493,-3.03683370706192
"10-15m.","50-100cm","Immature","Caucasian lime",56.4843544174158,-3.0367550479827
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4697650919069,-2.97216039596085
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4698809772181,-2.97227698102419
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4699255093479,-2.97232681503568
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4699520760669,-2.97237618982152
"10-15m.","25-50cm","Immature","Silver birch",56.4699790241519,-2.97237687883577
"10-15m.","25-50cm","Immature","European beech",56.4700140650003,-2.97249139792327
"10-15m.","50-100cm","Immature","European beech",56.4700410130841,-2.97249208702074
"10-15m.","25-50cm","Immature","Himalayan birch",56.4698938564181,-2.97292658341398
"5-10m.","25-50cm","Immature","Common cherry laurel",56.4700289784051,-2.9728813445417
"5-10m.","25-50cm","Mature","English holly",56.4698167780157,-2.97359011520915
"5-10m.","25-50cm","Immature","Dawyck Beech",56.4695808741517,-2.97502869722656
"5-10m.","25-50cm","Immature","Dawyck Beech",56.4694114776682,-2.97486203806965
"10-15m.","25-50cm","Mature","Chinese birch",56.4674825062183,-2.9710795117988
"10-15m.","50-100cm","Mature","Swedish whitebeam",56.467158113261,-2.97120107484748
"10-15m.","25-50cm","Mature","Norway maple 'Crimson King'",56.4672055657065,-2.97087767296412
"5-10m.","50-100cm","Mature","Swedish whitebeam",56.467414579093,-2.97057462373254
"5-10m.","25-50cm","Mature","Kashmir Rowan",56.4674228004408,-2.97067221814833
"10-15m.","50-100cm","Immature","Double gean",56.4703599388056,-2.97306836341482
"5-10m.","25-50cm","Immature","Double gean",56.4702806210111,-2.97287155000619
"5-10m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.4702924013842,-2.97251474740142
"10-15m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.4705867956867,-2.97278198975422
"15-20m.","100-150cm","Mature","Large-leaved lime",56.4838522653289,-3.03878732869718
"20-25m.","100-150cm","Mature","Chilean incense cedar",56.4840630898816,-3.03936142053292
"15-20m.","100-150cm","Mature","Norway maple",56.4841051479297,-3.03970356910186
"15-20m.","50-100cm","Mature","Silver birch",56.4841039243284,-3.03984967785843
"20-25m.","100-150cm","Mature","Norway maple",56.4839486383146,-3.04015395094711
"5-10m.","20-25cm.","Semi-mature","Rowan",56.4839912383619,-3.04043116231794
"5-10m.","50-100cm","Mature","Camperdown elm",56.4838405777519,-3.04125517208268
"15-20m.","50-100cm","Mature","Norway maple",56.4838118601887,-3.04146547814926
"15-20m.","100-150cm","Mature","Sycamore",56.466635250952,-2.99748106906985
"5-10m.","25-50cm","Immature","European ash",56.4756108488487,-2.87347617816368
"10-15m.","50-100cm","Mature","Silver maple",56.4758319950603,-2.87396828416461
"15-20m.","50-100cm","Mature","Sycamore",56.4758673554143,-2.87405026797026
"5-10m.","25-50cm","Immature","Whitebeam",56.4758754240195,-2.87418032710053
"15-20m.","50-100cm","Mature","Silver maple",56.4757738679425,-2.87456761208294
"15-20m.","50-100cm","Mature","Silver maple",56.4754599226246,-2.87449545475988
"20-25m.","50-100cm","Mature","False cypress spp",56.4840488085424,-3.0410660202785
"10-15m.","50-100cm","Immature","Northern red oak",56.4846288508141,-3.03939312928725
"20-25m.","100-150cm","Mature","European beech",56.4845991847977,-3.0397170827793
"20-25m.","100-150cm","Mature","Sycamore",56.4850518252063,-3.03823552907948
"5-10m.","25-50cm","Immature","Turkish Hazel",56.4848720124553,-3.03717512474419
"15-20m.","100-150cm","Mature","English Oak",56.4845619637244,-3.03664704151734
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4697829302006,-2.97217708372949
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4698453006564,-2.97224360532218
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4699881339713,-2.97236087988985
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4700144464122,-2.97244271203836
"10-15m.","25-50cm","Immature","European alder",56.4700134292714,-2.97257254106213
"5-10m.","25-50cm","Immature","Narrow leaved ash",56.4700106314343,-2.97292957083383
"0-5m.","0-5cm.","Immature","Variegated Holly",56.4699655907682,-2.97294465042886
"5-10m.","20-25cm.","Semi-mature","Ginkgo",56.4701434636202,-2.9731764480995
"5-10m.","25-50cm","Immature","Double horse chestnut",56.4701885043125,-2.9731613687111
"5-10m.","50-100cm","Immature","European bird cherry",56.4701181693541,-2.97296478581275
"5-10m.","25-50cm","Immature","Double gean",56.4703247712943,-2.97297007151544
"5-10m.","25-50cm","Immature","Double gean",56.470200794225,-2.97273965224395
"10-15m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.4703459161068,-2.97256481195369
"10-15m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.4703996851183,-2.97258241906337
"10-15m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.4705336625644,-2.97268323803069
"5-10m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.470567049584,-2.97300873428342
"5-10m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.4705394654362,-2.97308918905467
"10-15m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.4705030257733,-2.97315318501207
"15-20m.","50-100cm","Immature","European ash",56.4838996223165,-3.03849634006764
"5-10m.","25-50cm","Immature","Silver maple",56.4764533568173,-2.95078807644362
"5-10m.","50-100cm","Immature","Sycamore 'Atropurpureum'",56.4763907262417,-2.9507540411375
"5-10m.","25-50cm","Semi-mature","Flowering cherry '",56.4765090777685,-2.94937705878122
"5-10m.","25-50cm","Semi-mature","Flowering cherry '",56.4765539914984,-2.94937818026552
"5-10m.","25-50cm","Semi-mature","Flowering cherry '",56.4766526775722,-2.94939687911281
"5-10m.","20-25cm.","Semi-mature","Flowering cherry '",56.4767064499135,-2.94941445652308
"5-10m.","25-50cm","Semi-mature","Flowering cherry '",56.4767513636414,-2.94941557805992
"5-10m.","25-50cm","Semi-mature","Flowering cherry '",56.4768051359789,-2.94943315554374
"5-10m.","20-25cm.","Semi-mature","Flowering cherry '",56.4768499255679,-2.94945050876122
"5-10m.","20-25cm.","Semi-mature","Flowering cherry '",56.4768945910118,-2.94948409369341
"5-10m.","25-50cm","Immature","Flowering cherry '",56.4769302737009,-2.94951745437163
"5-10m.","50-100cm","Immature","Black walnut",56.4769750632768,-2.94953480774699
"5-10m.","25-50cm","Semi-mature","Norway maple 'Crimson King'",56.4770192320609,-2.94963331979389
"5-10m.","50-100cm","Mature","Cappadocian maple",56.4776448284314,-2.95123998494309
"5-10m.","50-100cm","Mature","Double gean",56.4770471735324,-2.94950413897691
"5-10m.","25-50cm","Mature","Common hawthorn",56.4769262998849,-2.95003686833049
"10-15m.","50-100cm","Immature","European turkey oak",56.476881634593,-2.95000328272233
"5-10m.","50-100cm","Immature","Sweet cherry",56.4769462525531,-2.94977761015705
"5-10m.","25-50cm","Mature","Pissard's purple plum",56.476955271445,-2.95094674112291
"0-5m.","50-100cm","Mature","Mount Fuji cherry",56.4777880476914,-2.94778548027417
"5-10m.","50-100cm","Mature","Cappadocian maple",56.4762262653873,-2.85866836183605
"5-10m.","50-100cm","Mature","Pissard's purple plum",56.4765737937288,-2.85908207246889
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4644450450576,-2.99386936425638
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4644639197793,-2.9937562505511
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4645074038509,-2.9939359118409
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4645616895159,-2.99388864152792
"10-15m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4646150656521,-2.99395495463131
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4645607799624,-2.99400222491482
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4645083133431,-2.99382232861104
"10-15m.","0-5cm.","Immature","Norway maple",56.4644110631271,-2.99362503344951
"5-10m.","50-100cm","Semi-mature","Silver birch 'Tristis'",56.4643587258251,-2.99342891225556
"10-15m.","50-100cm","Immature","Silver birch",56.464326061629,-2.99414215687284
"10-15m.","100-150cm","Immature","Corsican pine",56.4644247407556,-2.99416096538405
"10-15m.","50-100cm","Immature","European alder",56.4645777056341,-2.99413250401212
"10-15m.","50-100cm","Immature","European alder",56.4646496967476,-2.99411815586415
"5-10m.","50-100cm","Immature","Kashmir Rowan",56.4641937908331,-2.99383034070865
"10-15m.","50-100cm","Immature","Large-leaved lime",56.4642209986072,-2.99379859265877
"5-10m.","50-100cm","Immature","Sweet almond",56.4642311504161,-2.99365279281332
"10-15m.","50-100cm","Immature","Norway maple 'Schwedleri'",56.4643155006998,-2.99321680004716
"10-15m.","100-150cm","Immature","Sweet cherry",56.4641374056788,-2.99301739698353
"0-5m.","15-20cm.","Young","Field Maple",56.4704505441559,-2.96027982264481
"25-30m.","50-100cm","Mature",,56.4708333562833,-2.84723287247503
"5-10m.","50-100cm","Mature","European crabapple",56.4766182592496,-2.85914801516861
"5-10m.","50-100cm","Immature","European beech",56.4768996441339,-2.85743350428759
"5-10m.","50-100cm","Mature","Sweet cherry",56.4769937462349,-2.85811748204995
"5-10m.","25-50cm","Immature","Pissard's purple plum",56.4771181612508,-2.85831510664836
,,,,56.4763197854389,-2.85683599027609
"10-15m.","50-100cm","Mature","Norway spruce",56.4748791249673,-2.85599183765512
"10-15m.","50-100cm","Immature","Bhutan pine",56.4848938393667,-3.03993624155537
"10-15m.","50-100cm","Mature","Downy birch",56.4849633873277,-3.04021419707582
"0-5m.","0-5cm.","Young",,56.4846939127359,-3.04020682230119
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4698006413896,-2.97221000005233
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4698986883799,-2.97230989747859
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.469978642766,-2.9724255646763
"10-15m.","25-50cm","Immature","Silver birch",56.4699968624153,-2.97239356680057
"10-15m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4700148278051,-2.97239402615226
"5-10m.","25-50cm","Immature","European bird cherry",56.4699392786588,-2.97286281804236
"5-10m.","25-50cm","Immature","Golden willow",56.4700013943412,-2.97296179827265
"5-10m.","25-50cm","Immature","Mountain ash 'Joseph Rock'",56.4698352525182,-2.97352566093641
"10-15m.","25-50cm","Immature","Silver birch",56.4674368309571,-2.97117573029562
"10-15m.","25-50cm","Mature","Norway maple 'Crimson King'",56.4672600965267,-2.97079791142161
"5-10m.","25-50cm","Mature","Judus tree",56.4673948370723,-2.97080135056462
"5-10m.","25-50cm","Semi-mature","Ginkgo",56.4701969780747,-2.97322651338126
"0-5m.","0-5cm.","Young",,,
"10-15m.","50-100cm","Immature","Double gean",56.4701370251066,-2.97285164468779
"5-10m.","25-50cm","Immature","Double gean",56.4702364706487,-2.97277302872531
"10-15m.","20-25cm.","Semi-mature","Fuji cherry hybrid",56.4704354887393,-2.97259956676707
"10-15m.","20-25cm.","Semi-mature","Fuji cherry hybrid",56.4705947608772,-2.97291205052141
"10-15m.","50-100cm","Immature","European ash",56.4840155799494,-3.03859693608746
"20-25m.","100-150cm","Mature","English Oak",56.4841989143774,-3.03923523003017
"15-20m.","50-100cm","Mature","Lawson cypress",56.4841778234813,-3.03960812867294
"15-20m.","50-100cm","Over-mature","Sycamore",56.4839509500892,-3.03987796888433
"10-15m.","25-50cm","Immature","Scarlet oak",56.4838939273221,-3.04024988141017
"20-25m.","100-150cm","Mature","English Oak",56.4840087952028,-3.04048035684452
"15-20m.","25-50cm","Mature","Sycamore",56.4837590546205,-3.04133412827335
"10-15m.","25-50cm","Mature","Whitebeam",56.4598920844132,-2.97203791945126
"15-20m.","50-100cm","Mature","Sycamore",56.4597635305,-2.97239164010479
"10-15m.","50-100cm","Mature","Sycamore",56.4596079002978,-2.97276089354604
"5-10m.","25-50cm","Mature","European turkey oak",56.4595801891695,-2.97285754959498
"5-10m.","25-50cm","Immature","Jacquemont's birch",56.4595246394888,-2.97306708542113
"5-10m.","25-50cm","Immature","Caucasian lime",56.459423539752,-2.97335659221202
"5-10m.","25-50cm","Immature","Norway maple 'Crimson King'",56.4592807070369,-2.97323934692161
"10-15m.","50-100cm","Mature","Golden Cappadocian maple",56.4591930424251,-2.97296124092955
"10-15m.","25-50cm","Immature","Cedar of lebanon",56.4591681290032,-2.97270096776524
"10-15m.","50-100cm","Mature","Rowan",56.4596338726328,-2.971739228218
"5-10m.","25-50cm","Mature","Camperdown elm",56.4609623814649,-2.97303894703997
"5-10m.","25-50cm","Immature","Whitebeam",56.4611558022517,-2.9735794215274
"10-15m.","50-100cm","Mature","Wych Elm",56.4612189357197,-2.97354858093763
"5-10m.","25-50cm","Mature","Rowan",56.4617945923608,-2.97346594231283
"10-15m.","50-100cm","Mature","Norway maple",56.461713493509,-2.97349632376744
"10-15m.","100-150cm","Mature","Swedish whitebeam",56.4616626509021,-2.97310554309657
"5-10m.","50-100cm","Mature","Camperdown elm",56.461255041491,-2.97238107857633
"5-10m.","0-5cm.","Mature","Mount Fuji cherry",56.461355376488,-2.97218890491394
"5-10m.","50-100cm","Mature","Japanese flower crabapple",56.4615781647244,-2.97242179420841
"5-10m.","25-50cm","Mature","Japanese flower crabapple",56.4614959219252,-2.9725982026839
"0-5m.","15-20cm.","Young","Southern magnolia",56.4615459194549,-2.9719503502648
"0-5m.","0-5cm.","Young","Star magnolia",56.4614372375023,-2.97206117111372
"5-10m.","50-100cm","Mature","Variegated Holly",56.4840023986253,-3.0412433669919
"15-20m.","50-100cm","Mature","Silver birch",56.4842202924685,-3.04097328860195
"20-25m.","100-150cm","Mature","English Oak",56.484161633524,-3.0404683025309
"5-10m.","25-50cm","Immature","Jacquemont's birch",56.4843501296919,-3.04048970046044
"10-15m.","50-100cm","Mature","Sawara cypress",56.4844840436751,-3.03951907497318
"15-20m.","50-100cm","Mature","Sycamore",56.4845158949915,-3.04000709209704
"20-25m.","100-150cm","Over-mature","English Oak",56.4848685234844,-3.03974068868936
"10-15m.","25-50cm","Immature","Wych Elm",56.4586191149568,-2.97396886636707
"10-15m.","25-50cm","Immature","Norway maple",56.4580288503477,-2.97247712055293
"15-20m.","50-100cm","Mature","Lawson cypress",56.4849893826336,-3.04032857733243
"5-10m.","25-50cm","Immature",,56.4844511135653,-3.04023265401714
"5-10m.","25-50cm","Immature","Small-leaved lime 'Greenspire'",56.4699615672465,-2.97231150506756
"10-15m.","25-50cm","Immature","European ash 'Westof's Glorie'",56.4674359421515,-2.97128932303843
"10-15m.","50-100cm","Mature","Swedish whitebeam",56.467340687019,-2.9708324298957
"5-10m.","25-50cm","Immature","Judus tree",56.4673673812837,-2.97086557276278
"5-10m.","25-50cm","Over-mature","Chinese scarlet rowan",56.4703670130132,-2.97331202488867
"10-15m.","50-100cm","Immature","Double horse chestnut",56.4702424004678,-2.97316274786548
"5-10m.","20-25cm.","Immature","Ginkgo",56.4702596024427,-2.97326057996189
"5-10m.","50-100cm","Mature","Sycamore",56.4675678633781,-2.86863325743804
"5-10m.","25-50cm","Over-mature","European ash",56.4755659341646,-2.87347514634619
"10-15m.","50-100cm","Mature","Silver maple",56.4759320642156,-2.87379200783444
"10-15m.","50-100cm","Mature","Silver maple",56.4758769097366,-2.87396931657482
"15-20m.","100-150cm","Mature","Silver maple",56.4758490466868,-2.87409854966994
"15-20m.","100-150cm","Mature","Silver maple",56.4757925198739,-2.87447063608203
"10-15m.","50-100cm","Mature","Silver maple",56.4757464617232,-2.87463191830049
"10-15m.","100-150cm","Mature","Silver maple",56.4754150079515,-2.87449442174469
"15-20m.","50-100cm","Mature","Silver maple",56.4752358065966,-2.87442536449816
"0-5m.","0-5cm.","Young","Common yew",56.4615999427617,-2.97193550221059
"0-5m.","0-5cm.","Young",,56.4616968464727,-2.97218140291415
"5-10m.","25-50cm","Mature","Camperdown elm",56.4618466288997,-2.97255848370595
"5-10m.","25-50cm","Immature","Sycamore 'cultivar'",56.4607625770732,-2.96986939023826
"5-10m.","25-50cm","Immature","Sycamore 'cultivar'",56.4609001065564,-2.96951588065277
"5-10m.","25-50cm","Immature","Sycamore 'cultivar'",56.4609910742778,-2.96937214668165
"5-10m.","25-50cm","Immature","Sycamore 'cultivar'",56.460972728677,-2.96942036327555
"5-10m.","50-100cm","Immature","Sycamore",56.4724097916561,-2.98768174215518
"5-10m.","20-25cm.","Immature","Double gean",56.4723647492741,-2.98769680518054
"10-15m.","50-100cm","Mature","Norway maple",56.4723748940191,-2.98755097243609
"10-15m.","50-100cm","Immature",,56.4723480751777,-2.98753404305935
"15-20m.","50-100cm","Mature","Norway maple",56.4723858131131,-2.98730776220605
"10-15m.","50-100cm","Mature","Double gean",56.4722720069168,-2.98693145142576
"5-10m.","25-50cm","Immature","Double gean",56.4724881816632,-2.98799220450447
"10-15m.","25-50cm","Mature","Rowan",56.4725099810911,-2.9852493987701
"10-15m.","50-100cm","Mature","Sycamore",56.4724666133895,-2.98505347975294
"10-15m.","25-50cm","Immature","Norway maple",56.4725074044373,-2.9855739913647
"10-15m.","25-50cm","Mature","Rowan",56.4724704429159,-2.98570289702653
"15-20m.","50-100cm","Mature","Rowan",56.472424498606,-2.9858315695667
"0-5m.","0-5cm.","Young",,,
"10-15m.","50-100cm","Mature","Caucasian lime",56.4842415235248,-3.04058415598902
"10-15m.","25-50cm","Immature","Cut-Leaved Beech",56.4843822454968,-3.03987353009983
"20-25m.","100-150cm","Mature","European beech",56.4845870749298,-3.04009023085565
"5-10m.","20-25cm.","Semi-mature","Ginkgo",56.4700809664518,-2.97312615310974
"5-10m.","25-50cm","Immature","Double horse chestnut",56.4703046431441,-2.97324550062873
"5-10m.","50-100cm","Immature","Double gean",56.470404343385,-2.97313442777449
"10-15m.","50-100cm","Immature","Double gean",56.4702296496674,-2.97249691073643
"10-15m.","25-50cm","Semi-mature","Fuji cherry hybrid",56.4704891305862,-2.97263340279885
"5-10m.","25-50cm","Semi-mature","London plane",56.4808451904034,-3.04060484303012
"15-20m.","50-100cm","Mature","Western red cedar",56.483951493947,-3.03981303192244
"15-20m.","50-100cm","Mature","Sycamore",56.4840752091373,-3.04005998646949
"15-20m.","50-100cm","Mature","Western red cedar",56.4839142042853,-3.03997439127567
"15-20m.","50-100cm","Mature","Sycamore",56.483751297478,-3.04118777486403
"20-25m.","150-200cm","Mature","English Oak",56.4838279184842,-3.04169324888544
"0-5m.","0-5cm.","Young","Small-leaved lime",56.4665974945994,-2.99770730547894
"5-10m.","20-25cm.","Semi-mature","Mountain ash 'Sheerwater Seedling'",56.4755638780921,-2.87376731241082
"15-20m.","100-150cm","Mature","Silver maple",56.4753085846587,-2.87429716650017
"15-20m.","100-150cm","Mature","Silver maple",56.4751284686796,-2.87435796045289
"0-5m.","0-5cm.","Young",,,
"10-15m.","50-100cm","Mature","English holly",56.4617213795398,-2.97249036834021
"0-5m.","20-25cm.","Semi-mature","Common hawthorn",56.461902304857,-2.97233270921064
"5-10m.","20-25cm.","Immature","Sycamore 'cultivar'",56.460863668723,-2.96957986394496
"5-10m.","25-50cm","Immature","Sycamore 'cultivar'",56.4607904126583,-2.96975650428601
"5-10m.","25-50cm","Immature","Double gean",56.4724448182997,-2.98779628252224
"10-15m.","50-100cm","Mature","Norway maple",56.4723924719746,-2.9876001276964
"15-20m.","50-100cm","Mature","Norway maple",56.4723674605601,-2.9873559844505
"15-20m.","0-5cm.","Mature","European ash",56.4723337241173,-2.98707914925528
"10-15m.","50-100cm","Mature","Norway maple",56.4723080665572,-2.98691615440342
"5-10m.","25-50cm","Immature","Double gean",56.4724621378515,-2.98787789718145
"10-15m.","50-100cm","Mature","Norway maple",56.4725126856646,-2.98490857648804
"5-10m.","25-50cm","Mature","Rowan",56.4725153561938,-2.98570406122809
"10-15m.","25-50cm","Mature","Rowan",56.472549997999,-2.98586728904977
"10-15m.","50-100cm","Mature","Norway maple",56.472573078237,-2.98635487732719
"10-15m.","50-100cm","Mature","Norway maple",56.4727204943368,-2.98702425657281
"5-10m.","25-50cm","Mature","Rowan",56.4727378143944,-2.98710587147923
"10-15m.","25-50cm","Mature","Rowan",56.4726840475387,-2.98708824274361
"10-15m.","50-100cm","Mature","Norway maple",56.4727190747272,-2.98720278339913
"10-15m.","25-50cm","Mature","Rowan",56.4727939792397,-2.98795145030988
"10-15m.","25-50cm","Mature","Rowan",56.4727860298427,-2.98782137905016
"10-15m.","50-100cm","Immature","European ash",56.4726770756351,-2.98796464615114
"10-15m.","25-50cm","Mature","Double gean",56.4720455874457,-2.98489647872442
"10-15m.","50-100cm","Mature","Sycamore",56.4720984532086,-2.98502771025866
"10-15m.","50-100cm","Mature","Sycamore",56.4721346414003,-2.98499618202473
"15-20m.","50-100cm","Mature","Double gean",56.4721876358495,-2.98511118451083
"5-10m.","25-50cm","Immature","Rowan",56.4724589184838,-2.98489095096278
"0-5m.","0-5cm.","Young",,,
"0-5m.","0-5cm.","Young",,,
"20-25m.","100-150cm","Mature","Sycamore",56.4850939013537,-3.03964942324005
"10-15m.","50-100cm","Immature","Sycamore 'cultivar'",56.4850838973204,-3.03654760749921
"0-5m.","0-5cm.","Mature","Lucombe oak",56.4842420432766,-3.03837579086168
"0-5m.","0-5cm.","Mature","True service tree",56.4667328862023,-2.99762970429871
"15-20m.","50-100cm","Mature","Silver maple",56.459848187323,-2.97190697757044
"5-10m.","0-5cm.","Mature","Irish yew",56.4618416689285,-2.97319126424899
"10-15m.","100-150cm","Mature","Swedish whitebeam",56.4613353773875,-2.97244804466292
"10-15m.","50-100cm","Over-mature","Great white cherry",56.4616340946059,-2.972163570987
"20-25m.","100-150cm","Mature","English Oak",56.4728244007942,-3.08440993029142
"15-20m.","50-100cm","Mature","Norway maple",56.4730570377612,-3.08349126073955
"10-15m.","50-100cm","Semi-mature","English Oak",56.4730852596744,-3.08334596418526
"20-25m.","150-200cm","Mature","Small-leaved lime",56.4731783404567,-3.08297524668328
"20-25m.","150-200cm","Mature","English Oak",56.4724680310408,-3.08612048168863
"20-25m.","150-200cm","Mature","English Oak",56.4723555556433,-3.08665296165955
"20-25m.","100-150cm","Mature","Small-leaved lime",56.4714275820174,-3.09001908198281
"15-20m.","100-150cm","Mature","English Oak",56.4713812450893,-3.09018008079014
"15-20m.","100-150cm","Mature","Sycamore",56.4715487692704,-3.0895193398123
"20-25m.","100-150cm","Mature","Sycamore",56.4840792530609,-3.03203852160988
"25-30m.","150-200cm","Mature","Caucasian lime",56.4767158012004,-3.07395196255164
"25-30m.","150-200cm","Over-mature","Caucasian lime",56.4774565650671,-3.0745248855546
"25-30m.","150-200cm","Mature","English Oak",56.4772876657023,-3.07742621079969
"20-25m.","100-150cm","Mature","European ash",56.4769844829161,-3.07819690222269
"20-25m.","100-150cm","Mature","European ash",56.4768634819586,-3.07868052123484
"20-25m.","200-250cm.","Mature","English Oak",56.4769412958626,-3.07696181421058
"20-25m.","200-250cm.","Mature","English Oak",56.4770454512282,-3.07634783121496
"30m +","251-300cm.","Mature","Double horse chestnut",56.4775257546076,-3.07483531145375
"25-30m.","200-250cm.","Mature","European ash",56.4768835065443,-3.07533667570569
"20-25m.","150-200cm","Mature","Double horse chestnut",56.476481697127,-3.07401028940563
"10-15m.","100-150cm","Mature","Cherry plum",56.4764356334705,-3.076216924089
"25-30m.","200-250cm.","Over-mature","Cedar of lebanon",56.4758250853492,-3.07720618560571
"15-20m.","50-100cm","Mature","Wych Elm",56.4753895636824,-3.07769711288383
